ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
222020_s_at	0.80789	6.24e-01	-0.507567	-6.33142	-0.1983643	LOC102725271///NTM	neurotrimin-like///neurotrimin
214148_at	0.80789	6.24e-01	-0.507497	-6.33146	-0.0721498	LOC100507424///ITFG2	uncharacterized LOC100507424///integrin alpha FG-GAP repeat containing 2
215446_s_at	0.80789	6.24e-01	-0.507453	-6.33149	-0.1369134	LOX	lysyl oxidase
213924_at	0.80789	6.24e-01	-0.507434	-6.3315	-0.0510087	GNAL	G protein subunit alpha L
219670_at	0.80789	6.24e-01	0.507347	-6.33154	0.2301988	BEND5	BEN domain containing 5
217501_at	0.80789	6.24e-01	0.507315	-6.33156	0.0742401	CIAO1	cytosolic iron-sulfur assembly component 1
205237_at	0.80789	6.24e-01	0.507298	-6.33157	0.0456085	FCN1	ficolin 1
209075_s_at	0.80809	6.24e-01	-0.507017	-6.33172	-0.0695624	ISCU	iron-sulfur cluster assembly enzyme
211956_s_at	0.80812	6.24e-01	0.506843	-6.33181	0.0333233	EIF1	eukaryotic translation initiation factor 1
216024_at	0.80812	6.24e-01	-0.506811	-6.33183	-0.0404767	DNM2	dynamin 2
209858_x_at	0.80812	6.24e-01	0.506772	-6.33185	0.0506036	MPPE1	metallophosphoesterase 1
218121_at	0.80812	6.24e-01	0.506764	-6.33185	0.0528136	HMOX2	heme oxygenase 2
203373_at	0.80821	6.24e-01	-0.506612	-6.33193	-0.136916	SOCS2	suppressor of cytokine signaling 2
218960_at	0.80826	6.24e-01	0.506449	-6.33202	0.071543	TMPRSS4	transmembrane protease, serine 4
216930_at	0.80826	6.24e-01	-0.506443	-6.33202	-0.0333513	HNF1A	HNF1 homeobox A
206339_at	0.8084	6.24e-01	0.506225	-6.33214	0.0432619	CARTPT	CART prepropeptide
200965_s_at	0.80841	6.24e-01	0.50617	-6.33217	0.1898099	ABLIM1	actin binding LIM protein 1
215167_at	0.80891	6.25e-01	0.505537	-6.33251	0.0819019	MED14	mediator complex subunit 14
215759_at	0.809	6.25e-01	-0.505385	-6.33259	-0.0514682	ANKRD53	ankyrin repeat domain 53
213253_at	0.80905	6.25e-01	0.505268	-6.33265	0.1081389	SMC2	structural maintenance of chromosomes 2
203364_s_at	0.80913	6.25e-01	0.505084	-6.33275	0.0471928	ATG13	autophagy related 13
221143_at	0.80913	6.25e-01	-0.505075	-6.33275	-0.0576442	RPA4	replication protein A4
215498_s_at	0.8092	6.25e-01	0.504934	-6.33283	0.0515527	LOC100996792///MAP2K3	dual specificity mitogen-activated protein kinase kinase 3///mitogen-activated protein kinase kinase 3
219503_s_at	0.8092	6.25e-01	0.504862	-6.33286	0.0378431	TMEM40	transmembrane protein 40
201776_s_at	0.8092	6.25e-01	0.504827	-6.33288	0.05399	EFCAB14	EF-hand calcium binding domain 14
202860_at	0.80928	6.25e-01	0.504685	-6.33296	0.06443	DENND4B	DENN domain containing 4B
215166_at	0.80931	6.26e-01	0.504596	-6.33301	0.0337387	IGSF9B	immunoglobulin superfamily member 9B
214540_at	0.80931	6.26e-01	-0.50454	-6.33304	-0.0389439	HIST1H2BO	histone cluster 1, H2bo
215531_s_at	0.80934	6.26e-01	-0.504461	-6.33308	-0.0405887	GABRA5	gamma-aminobutyric acid type A receptor alpha5 subunit
203880_at	0.80937	6.26e-01	0.504313	-6.33316	0.0990083	POPDC2///COX17	popeye domain containing 2///COX17, cytochrome c oxidase copper chaperone
34063_at	0.80937	6.26e-01	-0.5043	-6.33316	-0.0670614	RECQL5	RecQ like helicase 5
206656_s_at	0.80937	6.26e-01	0.504176	-6.33323	0.0649322	APMAP	adipocyte plasma membrane associated protein
202710_at	0.80937	6.26e-01	0.50415	-6.33324	0.0802628	BET1	Bet1 golgi vesicular membrane trafficking protein
208974_x_at	0.80937	6.26e-01	-0.504129	-6.33325	-0.0614943	KPNB1	karyopherin subunit beta 1
214447_at	0.80937	6.26e-01	0.50407	-6.33329	0.0491053	ETS1	ETS proto-oncogene 1, transcription factor
216240_at	0.80937	6.26e-01	0.504049	-6.3333	0.0606215	MIR1204///PVT1	microRNA 1204///Pvt1 oncogene (non-protein coding)
214471_x_at	0.80942	6.26e-01	-0.503816	-6.33342	-0.0359072	CGB1///LHB	chorionic gonadotropin beta subunit 1///luteinizing hormone beta polypeptide
220331_at	0.80942	6.26e-01	0.503799	-6.33343	0.0664813	CYP46A1	cytochrome P450 family 46 subfamily A member 1
213179_at	0.80942	6.26e-01	0.503741	-6.33346	0.0687971	CNOT9	CCR4-NOT transcription complex subunit 9
213028_at	0.80942	6.26e-01	0.503715	-6.33347	0.0627209	NFRKB	nuclear factor related to kappaB binding protein
215757_at	0.80942	6.26e-01	0.503686	-6.33349	0.0311104	PRKDC	protein kinase, DNA-activated, catalytic polypeptide
206622_at	0.80942	6.26e-01	0.503669	-6.3335	0.0450727	TRH	thyrotropin releasing hormone
220354_at	0.80952	6.26e-01	0.503495	-6.33359	0.0466005	MCF2L-AS1	MCF2L antisense RNA 1
221755_at	0.80954	6.26e-01	-0.503418	-6.33363	-0.2477177	EHBP1L1	EH domain binding protein 1 like 1
211519_s_at	0.80962	6.26e-01	0.503279	-6.3337	0.1314887	KIF2C	kinesin family member 2C
211707_s_at	0.80992	6.27e-01	0.502879	-6.33392	0.0736988	IQCB1	IQ motif containing B1
212251_at	0.81001	6.27e-01	0.50264	-6.33404	0.0588616	MTDH	metadherin
216358_at	0.81001	6.27e-01	-0.502569	-6.33408	-0.0507766		
212154_at	0.81001	6.27e-01	0.502562	-6.33408	0.2325821	SDC2	syndecan 2
210934_at	0.81001	6.27e-01	-0.502486	-6.33412	-0.0454366	BLK	BLK proto-oncogene, Src family tyrosine kinase
205043_at	0.81001	6.27e-01	-0.502462	-6.33414	-0.0452334	CFTR	cystic fibrosis transmembrane conductance regulator
216819_at	0.81001	6.27e-01	-0.502459	-6.33414	-0.0373552		
214554_at	0.81004	6.27e-01	0.502363	-6.33419	0.0431256	HIST1H2AL	histone cluster 1, H2al
207015_s_at	0.81021	6.27e-01	0.502118	-6.33432	0.0451972	ALDH1A2	aldehyde dehydrogenase 1 family member A2
207289_at	0.81023	6.27e-01	-0.502008	-6.33438	-0.0447631	MMP25	matrix metallopeptidase 25
206149_at	0.81023	6.27e-01	0.501991	-6.33439	0.0514299	CHP2	calcineurin like EF-hand protein 2
217845_x_at	0.81025	6.27e-01	-0.50191	-6.33443	-0.0531594	HIGD1A	HIG1 hypoxia inducible domain family member 1A
218802_at	0.81029	6.27e-01	0.501794	-6.33449	0.0684359	MCUB	mitochondrial calcium uniporter dominant negative beta subunit
210271_at	0.81029	6.27e-01	0.501759	-6.33451	0.0365193	NEUROD2	neuronal differentiation 2
207200_at	0.81042	6.28e-01	0.501559	-6.33461	0.042328	OTC	ornithine carbamoyltransferase
213941_x_at	0.81043	6.28e-01	0.501486	-6.33465	0.0385669	RPS7	ribosomal protein S7
204610_s_at	0.81047	6.28e-01	-0.501389	-6.3347	-0.0727971	CCDC85B	coiled-coil domain containing 85B
203127_s_at	0.81061	6.28e-01	0.501133	-6.33484	0.0775575	SPTLC2	serine palmitoyltransferase long chain base subunit 2
201444_s_at	0.81061	6.28e-01	-0.501096	-6.33486	-0.0515946	ATP6AP2	ATPase H+ transporting accessory protein 2
221402_at	0.81061	6.28e-01	0.500976	-6.33492	0.0511747	OR1F1	olfactory receptor family 1 subfamily F member 1
212533_at	0.81061	6.28e-01	-0.500906	-6.33496	-0.0735408	WEE1	WEE1 G2 checkpoint kinase
220708_at	0.81061	6.28e-01	-0.500881	-6.33497	-0.0467673		
210272_at	0.81061	6.28e-01	0.500879	-6.33497	0.0484562	CYP2B7P	cytochrome P450 family 2 subfamily B member 7, pseudogene
201374_x_at	0.81061	6.28e-01	-0.500767	-6.33503	-0.0569575	PPP2CB	protein phosphatase 2 catalytic subunit beta
212053_at	0.81061	6.28e-01	-0.500738	-6.33505	-0.0485811	LOC102724985///PDXDC1	pyridoxal-dependent decarboxylase domain-containing protein 1///pyridoxal dependent decarboxylase domain containing 1
220297_at	0.81061	6.28e-01	0.500702	-6.33507	0.0608663	BTBD7	BTB domain containing 7
213654_at	0.81061	6.28e-01	0.500693	-6.33507	0.0293772	TAF5L	TATA-box binding protein associated factor 5 like
AFFX-r2-Ec-bioB-3_at	0.8107	6.28e-01	-0.500527	-6.33516	-0.092641		
219601_s_at	0.8107	6.28e-01	0.500442	-6.3352	0.0750727	C10orf12	chromosome 10 open reading frame 12
221163_s_at	0.8107	6.28e-01	0.500425	-6.33521	0.074783	MLXIPL	MLX interacting protein like
218760_at	0.81072	6.28e-01	0.500337	-6.33526	0.0424282	COQ6	coenzyme Q6, monooxygenase
215772_x_at	0.81072	6.28e-01	-0.500292	-6.33528	-0.0569219	SUCLG2	succinate-CoA ligase GDP-forming beta subunit
203501_at	0.81072	6.29e-01	-0.500166	-6.33535	-0.0824981	CPQ	carboxypeptidase Q
214210_at	0.81072	6.29e-01	-0.500139	-6.33536	-0.0592163	SLC25A17	solute carrier family 25 member 17
213353_at	0.81072	6.29e-01	-0.500135	-6.33536	-0.1456622	ABCA5	ATP binding cassette subfamily A member 5
205907_s_at	0.81083	6.29e-01	0.499931	-6.33547	0.1404726	OMD	osteomodulin
203227_s_at	0.81083	6.29e-01	-0.499909	-6.33548	-0.0510445	TSPAN31	tetraspanin 31
212279_at	0.81085	6.29e-01	0.499789	-6.33555	0.1878058	TMEM97	transmembrane protein 97
202686_s_at	0.81085	6.29e-01	0.499725	-6.33558	0.0671455	AXL	AXL receptor tyrosine kinase
217413_s_at	0.81085	6.29e-01	-0.499693	-6.3356	-0.0430617	TNXB	tenascin XB
217311_at	0.81085	6.29e-01	0.499623	-6.33563	0.0425994		
216178_x_at	0.81085	6.29e-01	-0.499588	-6.33565	-0.0728736	ITGB1	integrin subunit beta 1
202548_s_at	0.81085	6.29e-01	0.499534	-6.33568	0.0611282	ARHGEF7	Rho guanine nucleotide exchange factor 7
215835_at	0.81085	6.29e-01	0.4995	-6.3357	0.0383202	SCARB1	scavenger receptor class B member 1
210621_s_at	0.81103	6.29e-01	-0.499183	-6.33586	-0.0747124	RASA1	RAS p21 protein activator 1
216642_at	0.81103	6.29e-01	0.499163	-6.33587	0.0405174		
219288_at	0.81103	6.29e-01	-0.499142	-6.33589	-0.0972744	C3orf14	chromosome 3 open reading frame 14
209199_s_at	0.81122	6.29e-01	-0.498863	-6.33603	-0.1890656	MEF2C	myocyte enhancer factor 2C
213204_at	0.8113	6.30e-01	0.498718	-6.33611	0.0302112	CUL9	cullin 9
214367_at	0.81134	6.30e-01	-0.498597	-6.33617	-0.0519421	RASGRP2	RAS guanyl releasing protein 2
206637_at	0.81134	6.30e-01	-0.498563	-6.33619	-0.0316525	P2RY14	purinergic receptor P2Y14
207621_s_at	0.8115	6.30e-01	0.498332	-6.33631	0.0607038	PEMT	phosphatidylethanolamine N-methyltransferase
220864_s_at	0.81151	6.30e-01	-0.49827	-6.33634	-0.0529094	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13
216988_s_at	0.8117	6.30e-01	0.497997	-6.33649	0.0391506	PTP4A2	protein tyrosine phosphatase type IVA, member 2
210015_s_at	0.81183	6.30e-01	0.497798	-6.33659	0.0835167	MAP2	microtubule associated protein 2
206536_s_at	0.81186	6.30e-01	0.497661	-6.33666	0.0518385	XIAP	X-linked inhibitor of apoptosis
222094_at	0.81186	6.30e-01	0.497619	-6.33668	0.0454091	SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3	SLX1A-SULT1A3 readthrough (NMD candidate)///SLX1 homolog A, structure-specific endonuclease subunit///sulfotransferase family 1A member 4///SLX1 homolog B, structure-specific endonuclease subunit///sulfotransferase family 1A member 3
203543_s_at	0.81186	6.30e-01	-0.497596	-6.3367	-0.0435189	KLF9	Kruppel like factor 9
216238_s_at	0.81195	6.30e-01	-0.497441	-6.33678	-0.0425652	FGB	fibrinogen beta chain
220776_at	0.81204	6.31e-01	0.497279	-6.33686	0.0450222	KCNJ14	potassium voltage-gated channel subfamily J member 14
218967_s_at	0.81213	6.31e-01	-0.497122	-6.33694	-0.1126083	PTER	phosphotriesterase related
217634_at	0.81214	6.31e-01	0.49695	-6.33703	0.0348098	SVIL	supervillin
220873_at	0.81214	6.31e-01	0.496911	-6.33706	0.0535009		
201668_x_at	0.81214	6.31e-01	-0.496908	-6.33706	-0.32466	MARCKS	myristoylated alanine rich protein kinase C substrate
211119_at	0.81214	6.31e-01	0.496905	-6.33706	0.0392761	ESR2	estrogen receptor 2
203398_s_at	0.81221	6.31e-01	-0.496763	-6.33713	-0.0526623	GALNT3	polypeptide N-acetylgalactosaminyltransferase 3
207666_x_at	0.81224	6.31e-01	0.496684	-6.33717	0.0588865	SSX3	SSX family member 3
212463_at	0.81226	6.31e-01	0.496554	-6.33724	0.0839443	CD59	CD59 molecule
200606_at	0.81226	6.31e-01	-0.49646	-6.33729	-0.2873183	DSP	desmoplakin
215580_at	0.81226	6.31e-01	0.496454	-6.33729	0.0407403	MCM3AP	minichromosome maintenance complex component 3 associated protein
213386_at	0.81226	6.31e-01	0.496442	-6.3373	0.1639984	TMEM246	transmembrane protein 246
215088_s_at	0.81227	6.31e-01	0.496353	-6.33735	0.0399079	SDHC	succinate dehydrogenase complex subunit C
208101_s_at	0.81227	6.31e-01	0.496317	-6.33737	0.0710969	URM1	ubiquitin related modifier 1
210130_s_at	0.81229	6.31e-01	0.496177	-6.33744	0.0756106	TM7SF2	transmembrane 7 superfamily member 2
209558_s_at	0.81229	6.31e-01	0.496151	-6.33745	0.0565255	HIP1R	huntingtin interacting protein 1 related
209905_at	0.81229	6.31e-01	-0.496078	-6.33749	-0.0783049	HOXA10-HOXA9///MIR196B///HOXA9	HOXA10-HOXA9 readthrough///microRNA 196b///homeobox A9
210948_s_at	0.81229	6.31e-01	0.496036	-6.33751	0.0473731	LEF1	lymphoid enhancer binding factor 1
216440_at	0.81229	6.31e-01	0.496027	-6.33752	0.0431618		
204678_s_at	0.81246	6.32e-01	0.495758	-6.33766	0.1798903	KCNK1	potassium two pore domain channel subfamily K member 1
200706_s_at	0.81246	6.32e-01	-0.495727	-6.33767	-0.1203039	LITAF	lipopolysaccharide induced TNF factor
210393_at	0.81255	6.32e-01	-0.495503	-6.33779	-0.312125	LGR5	leucine rich repeat containing G protein-coupled receptor 5
217898_at	0.81255	6.32e-01	0.495488	-6.3378	0.051157	EMC7	ER membrane protein complex subunit 7
211887_x_at	0.81255	6.32e-01	0.495455	-6.33782	0.0628301	MSR1	macrophage scavenger receptor 1
207331_at	0.81255	6.32e-01	0.495411	-6.33784	0.0389343	CENPF	centromere protein F
215050_x_at	0.81268	6.32e-01	-0.495101	-6.338	-0.1637507	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2
218650_at	0.81268	6.32e-01	0.495046	-6.33803	0.0976015	MIR1306///DGCR8	microRNA 1306///DGCR8 microprocessor complex subunit
210050_at	0.81268	6.32e-01	0.495035	-6.33803	0.1317425	TPI1	triosephosphate isomerase 1
214526_x_at	0.81268	6.32e-01	0.494997	-6.33805	0.0476135	PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 1
214284_s_at	0.81268	6.32e-01	0.494993	-6.33806	0.0513817	FGF18	fibroblast growth factor 18
214299_at	0.81269	6.32e-01	0.49486	-6.33813	0.0480589	TOP3A	topoisomerase (DNA) III alpha
209664_x_at	0.81269	6.32e-01	-0.494849	-6.33813	-0.1059597	NFATC1	nuclear factor of activated T-cells 1
213893_x_at	0.81269	6.32e-01	0.494817	-6.33815	0.0530291	PMS2P9///PMS2P5	PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene 5
212963_at	0.8127	6.32e-01	0.49472	-6.3382	0.0689292	TM2D1	TM2 domain containing 1
211948_x_at	0.8127	6.32e-01	-0.494701	-6.33821	-0.0829834	PRRC2C	proline rich coiled-coil 2C
206824_at	0.81282	6.32e-01	-0.494511	-6.33831	-0.0463135	CES1P1	carboxylesterase 1 pseudogene 1
214123_s_at	0.81284	6.32e-01	0.494436	-6.33835	0.0568891	NOP14-AS1	NOP14 antisense RNA 1
209311_at	0.81285	6.32e-01	-0.494367	-6.33838	-0.0498687	BCL2L2	BCL2 like 2
216273_at	0.81287	6.33e-01	0.494294	-6.33842	0.0362082	ZNF460	zinc finger protein 460
207739_s_at	0.81288	6.33e-01	-0.494178	-6.33848	-0.0468074	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1	G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 3///G antigen 2C///G antigen 1
214024_s_at	0.81288	6.33e-01	-0.494173	-6.33848	-0.0480879	DGCR6L	DiGeorge syndrome critical region gene 6-like
206299_at	0.81289	6.33e-01	0.494112	-6.33852	0.0512557	FAM155B	family with sequence similarity 155 member B
200840_at	0.8129	6.33e-01	-0.494042	-6.33855	-0.0551125	KARS	lysyl-tRNA synthetase
203323_at	0.81302	6.33e-01	0.493812	-6.33867	0.1399149	CAV2	caveolin 2
211303_x_at	0.81302	6.33e-01	0.493696	-6.33873	0.0336801	FOLH1B	folate hydrolase 1B
210957_s_at	0.81302	6.33e-01	-0.493661	-6.33875	-0.0471605	AFF2	AF4/FMR2 family member 2
215333_x_at	0.81302	6.33e-01	-0.493645	-6.33876	-0.0873333	GSTM1	glutathione S-transferase mu 1
205193_at	0.81302	6.33e-01	-0.493644	-6.33876	-0.1175598	MAFF	MAF bZIP transcription factor F
219716_at	0.81303	6.33e-01	0.493574	-6.3388	0.1050881	APOL6	apolipoprotein L6
210814_at	0.81312	6.33e-01	-0.49342	-6.33888	-0.0966929	TRPC3	transient receptor potential cation channel subfamily C member 3
217119_s_at	0.81349	6.33e-01	0.492936	-6.33913	0.0527945	CXCR3	C-X-C motif chemokine receptor 3
215862_at	0.81372	6.34e-01	0.49257	-6.33932	0.0675358		
220108_at	0.81372	6.34e-01	0.492565	-6.33932	0.0837502	GNA14	G protein subunit alpha 14
210979_at	0.81376	6.34e-01	0.492471	-6.33937	0.0498042	ASAH1	N-acylsphingosine amidohydrolase 1
205347_s_at	0.81383	6.34e-01	-0.492339	-6.33944	-0.1878348	TMSB15B///TMSB15A	thymosin beta 15B///thymosin beta 15a
212973_at	0.81392	6.34e-01	-0.49216	-6.33953	-0.0459414	RPIA	ribose 5-phosphate isomerase A
202040_s_at	0.81392	6.34e-01	0.491983	-6.33962	0.0596244	KDM5A	lysine demethylase 5A
217295_at	0.81392	6.34e-01	0.491978	-6.33962	0.0467894	MUC8	mucin 8
207768_at	0.81392	6.34e-01	0.49197	-6.33963	0.0477015	EGR4	early growth response 4
206595_at	0.81392	6.34e-01	0.491963	-6.33963	0.2728421	CST6	cystatin E/M
207177_at	0.81398	6.34e-01	-0.491842	-6.33969	-0.0982683	PTGFR	prostaglandin F receptor
204824_at	0.81415	6.34e-01	0.491563	-6.33984	0.0722993	ENDOG	endonuclease G
200043_at	0.81415	6.34e-01	0.491545	-6.33985	0.0337934	ERH	enhancer of rudimentary homolog (Drosophila)
201095_at	0.81419	6.34e-01	-0.491443	-6.3399	-0.0678924	DAP	death associated protein
221916_at	0.81436	6.35e-01	0.491189	-6.34003	0.0614971	NEFL	neurofilament, light polypeptide
204865_at	0.81445	6.35e-01	-0.49098	-6.34014	-0.040061	CA3	carbonic anhydrase 3
219000_s_at	0.81445	6.35e-01	-0.490934	-6.34016	-0.0959771	DSCC1	DNA replication and sister chromatid cohesion 1
217722_s_at	0.81445	6.35e-01	0.490926	-6.34017	0.0386215	NGRN	neugrin, neurite outgrowth associated
200746_s_at	0.81454	6.35e-01	-0.490774	-6.34025	-0.0807343	GNB1	G protein subunit beta 1
214129_at	0.81461	6.35e-01	-0.490641	-6.34032	-0.0946733	LOC101930416///LOC101929792///LOC100996724///PDE4DIP	myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
200097_s_at	0.81464	6.35e-01	-0.490554	-6.34036	-0.0423141	HNRNPK	heterogeneous nuclear ribonucleoprotein K
221822_at	0.81478	6.35e-01	0.490333	-6.34047	0.0397718	SGF29	SAGA complex associated factor 29
AFFX-BioC-3_at	0.81484	6.35e-01	-0.490215	-6.34054	-0.0966409		
204162_at	0.81485	6.35e-01	-0.49015	-6.34057	-0.2057396	NDC80	NDC80, kinetochore complex component
221664_s_at	0.81503	6.36e-01	0.489892	-6.3407	0.1126039	F11R	F11 receptor
213194_at	0.81539	6.36e-01	-0.489413	-6.34095	-0.1250554	ROBO1	roundabout guidance receptor 1
219182_at	0.81539	6.36e-01	0.489373	-6.34097	0.0710669	TMEM231	transmembrane protein 231
213042_s_at	0.81542	6.36e-01	-0.489241	-6.34104	-0.0460791	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
204457_s_at	0.81542	6.36e-01	-0.489223	-6.34105	-0.0886592	GAS1	growth arrest specific 1
220157_x_at	0.81543	6.36e-01	0.489164	-6.34108	0.0506224	PLEKHA8P1	pleckstrin homology domain containing A8 pseudogene 1
220799_at	0.81551	6.36e-01	0.488988	-6.34117	0.0330703	GCM2	glial cells missing homolog 2
203312_x_at	0.81551	6.36e-01	-0.488918	-6.3412	-0.0371823	ARF6	ADP ribosylation factor 6
205205_at	0.81551	6.36e-01	0.488909	-6.34121	0.0823287	RELB	RELB proto-oncogene, NF-kB subunit
203599_s_at	0.81572	6.36e-01	-0.488614	-6.34136	-0.0706982	WBP4	WW domain binding protein 4
56919_at	0.81576	6.36e-01	0.488519	-6.34141	0.0584481	WDR48	WD repeat domain 48
215640_at	0.81584	6.37e-01	-0.488366	-6.34149	-0.0586722	TBC1D2B	TBC1 domain family member 2B
205241_at	0.8159	6.37e-01	0.488243	-6.34155	0.0535993	SCO2	SCO2 cytochrome c oxidase assembly protein
37860_at	0.81599	6.37e-01	-0.48809	-6.34163	-0.0952755	ZNF337	zinc finger protein 337
213429_at	0.81621	6.37e-01	-0.487782	-6.34179	-0.0727427	BICC1	BicC family RNA binding protein 1
201223_s_at	0.81626	6.37e-01	-0.487671	-6.34185	-0.0499592	RAD23B	RAD23 homolog B, nucleotide excision repair protein
201170_s_at	0.81636	6.37e-01	-0.487447	-6.34196	-0.2350297	BHLHE40	basic helix-loop-helix family member e40
210492_at	0.81636	6.37e-01	0.487436	-6.34197	0.0820561	MFAP3L	microfibrillar associated protein 3 like
215682_at	0.81636	6.37e-01	0.48739	-6.34199	0.0446765	LOC440792	proline dehydrogenase 1 pseudogene
208945_s_at	0.81636	6.37e-01	0.48735	-6.34201	0.0416554	BECN1	beclin 1
218048_at	0.8165	6.37e-01	-0.487106	-6.34214	-0.0541422	COMMD3	COMM domain containing 3
212410_at	0.8165	6.37e-01	0.487079	-6.34215	0.0665777	MICU2	mitochondrial calcium uptake 2
203243_s_at	0.81657	6.38e-01	0.486919	-6.34223	0.2120637	PDLIM5	PDZ and LIM domain 5
208566_at	0.81657	6.38e-01	0.486844	-6.34227	0.0337439	LOC100996843	ATP-sensitive inward rectifier potassium channel 12-like
202468_s_at	0.81657	6.38e-01	-0.486842	-6.34227	-0.1457612	CTNNAL1	catenin alpha like 1
205524_s_at	0.81671	6.38e-01	-0.486568	-6.34241	-0.6104595	HAPLN1	hyaluronan and proteoglycan link protein 1
206269_at	0.81671	6.38e-01	0.486568	-6.34241	0.0409535	GCM1	glial cells missing homolog 1
221926_s_at	0.81681	6.38e-01	0.486377	-6.34251	0.0749142	IL17RC	interleukin 17 receptor C
218517_at	0.81681	6.38e-01	0.486351	-6.34252	0.0844474	JADE1	jade family PHD finger 1
208337_s_at	0.81696	6.38e-01	0.486119	-6.34264	0.0767148	NR5A2	nuclear receptor subfamily 5 group A member 2
211894_x_at	0.81705	6.38e-01	0.485961	-6.34272	0.0405882	SEZ6L	seizure related 6 homolog like
212982_at	0.81727	6.38e-01	-0.485642	-6.34289	-0.0610269	ZDHHC17	zinc finger DHHC-type containing 17
211404_s_at	0.81727	6.38e-01	-0.485571	-6.34292	-0.0704456	APLP2	amyloid beta precursor like protein 2
213315_x_at	0.81727	6.38e-01	-0.485549	-6.34293	-0.0501822	CXorf40A	chromosome X open reading frame 40A
212353_at	0.81753	6.39e-01	-0.485204	-6.34311	-0.426185	SULF1	sulfatase 1
222082_at	0.81774	6.39e-01	-0.484904	-6.34326	-0.0453055	ZBTB7A	zinc finger and BTB domain containing 7A
217887_s_at	0.81801	6.39e-01	0.484547	-6.34345	0.0714854	EPS15	epidermal growth factor receptor pathway substrate 15
204467_s_at	0.81801	6.39e-01	-0.484412	-6.34352	-0.1767175	SNCA	synuclein alpha
205015_s_at	0.81801	6.39e-01	-0.484403	-6.34352	-0.0354216	TGFA	transforming growth factor alpha
201284_s_at	0.81801	6.39e-01	0.484384	-6.34353	0.0392644	APEH	acylaminoacyl-peptide hydrolase
210067_at	0.81816	6.39e-01	-0.484157	-6.34365	-0.0415432	AQP4	aquaporin 4
214198_s_at	0.81816	6.39e-01	0.484101	-6.34367	0.0555888	DGCR2	DiGeorge syndrome critical region gene 2
200878_at	0.81826	6.40e-01	-0.483936	-6.34376	-0.0815643	EPAS1	endothelial PAS domain protein 1
215647_at	0.81831	6.40e-01	-0.483825	-6.34381	-0.050142		
203453_at	0.81831	6.40e-01	0.483629	-6.34391	0.0714675	SCNN1A	sodium channel epithelial 1 alpha subunit
208102_s_at	0.81831	6.40e-01	0.483598	-6.34393	0.0328885	PSD	pleckstrin and Sec7 domain containing
210187_at	0.81831	6.40e-01	-0.483587	-6.34394	-0.1449774	LOC101929368///FKBP1A	uncharacterized LOC101929368///FK506 binding protein 1A
216456_at	0.81831	6.40e-01	-0.48356	-6.34395	-0.0433641		
203045_at	0.81831	6.40e-01	0.483553	-6.34395	0.1120492	NINJ1	ninjurin 1
217186_at	0.81836	6.40e-01	0.483441	-6.34401	0.0469626	ZNF259P1	zinc finger protein 259 pseudogene 1
213538_at	0.81841	6.40e-01	-0.48333	-6.34407	-0.0593824	SON	SON DNA binding protein
216804_s_at	0.8185	6.40e-01	-0.483154	-6.34416	-0.2857031	PDLIM5	PDZ and LIM domain 5
207888_at	0.8185	6.40e-01	0.483106	-6.34418	0.0340753		
209560_s_at	0.8185	6.40e-01	-0.483068	-6.3442	-0.0452063	DLK1	delta like non-canonical Notch ligand 1
215867_x_at	0.8185	6.40e-01	-0.483012	-6.34423	-0.1947903	CA12	carbonic anhydrase 12
201669_s_at	0.81858	6.40e-01	0.482746	-6.34436	0.0682073	MARCKS	myristoylated alanine rich protein kinase C substrate
209114_at	0.81858	6.40e-01	0.48274	-6.34437	0.0468141	TSPAN1	tetraspanin 1
202487_s_at	0.81858	6.40e-01	-0.482734	-6.34437	-0.0494158	H2AFV	H2A histone family member V
218952_at	0.81858	6.40e-01	-0.482711	-6.34438	-0.0700904	PCSK1N	proprotein convertase subtilisin/kexin type 1 inhibitor
208542_x_at	0.81858	6.41e-01	-0.482593	-6.34444	-0.0374538	ZNF718///ZNF595///ZNF208	zinc finger protein 718///zinc finger protein 595///zinc finger protein 208
204644_at	0.81858	6.41e-01	-0.482551	-6.34446	-0.0661505	ENOX2	ecto-NOX disulfide-thiol exchanger 2
