_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.8,C0035304,M1,1,0,DisGeNET,35,Retinal Degeneration,,-2.8,5.9,4.5,30284,125,205,5,2.4,1.1,629|718|1191|1200|6347,CFB|C3|CLU|TPP1|CCL2,-0.88,0
1,-2.8,C0008312,M1,1,0,DisGeNET,35,Primary biliary cirrhosis,,-2.8,3.1,3.8,30284,478,205,10,4.9,1.5,355|1822|2908|3329|3429|4017|5962|7099|8743|8986,FAS|ATN1|NR3C1|HSPD1|IFI27|LOXL2|RDX|TLR4|TNFSF10|RPS6KA4,-0.88,0
1,-2.8,C1384666,M1,1,0,DisGeNET,35,hearing impairment,,-2.8,2.6,3.6,30284,739,205,13,6.3,1.7,204|1822|3329|5962|7099|8195|9702|9780|30846|51099|51322|84823|90993,AK2|ATN1|HSPD1|RDX|TLR4|MKKS|CEP57|PIEZO1|EHD2|ABHD5|WAC|LMNB2|CREB3L1,-0.88,0
1,-2.8,C0000772,M1,1,0,DisGeNET,35,Multiple congenital anomalies,,-2.8,4.1,4.1,30284,251,205,7,3.4,1.3,5831|6654|10060|10381|22930|51322|60681,PYCR1|SOS1|ABCC9|TUBB3|RAB3GAP1|WAC|FKBP10,-0.88,0
1,-2.8,C0026948,M1,1,0,DisGeNET,35,Mycosis Fungoides,,-2.8,4.1,4.1,30284,251,205,7,3.4,1.3,355|595|3727|7099|7528|10970|51573,FAS|CCND1|JUND|TLR4|YY1|CKAP4|GDE1,-0.88,0
1,-2.8,C0023487,M1,1,0,DisGeNET,35,Acute Promyelocytic Leukemia,,-2.8,2.7,3.7,30284,650,205,12,5.9,1.6,355|604|1822|3077|4926|6418|8743|9260|10970|63940|84823|283131,FAS|BCL6|ATN1|HFE|NUMA1|SET|TNFSF10|PDLIM7|CKAP4|GPSM3|LMNB2|NEAT1,-0.88,0
1,-2.8,C0039075,M1,1,0,DisGeNET,35,Syndactyly,,-2.8,5.9,4.5,30284,126,205,5,2.4,1.1,2201|4281|8195|10970|51099,FBN2|MID1|MKKS|CKAP4|ABHD5,-0.88,0
1,-2.8,C0158465,M1,1,0,DisGeNET,35,Acquired cubitus valgus,,-2.8,13,5.7,30284,35,205,3,1.5,0.84,6654|8450|10381,SOS1|CUL4B|TUBB3,-0.88,0
1,-2.8,C0238281,M1,1,0,DisGeNET,35,Middle Cerebral Artery Syndrome,,-2.8,13,5.7,30284,35,205,3,1.5,0.84,718|3329|6347,C3|HSPD1|CCL2,-0.88,0
1,-2.8,C0740376,M1,1,0,DisGeNET,35,Middle Cerebral Artery Thrombosis,,-2.8,13,5.7,30284,35,205,3,1.5,0.84,718|3329|6347,C3|HSPD1|CCL2,-0.88,0
1,-2.8,C0751845,M1,1,0,DisGeNET,35,Middle Cerebral Artery Embolus,,-2.8,13,5.7,30284,35,205,3,1.5,0.84,718|3329|6347,C3|HSPD1|CCL2,-0.88,0
1,-2.8,C0751846,M1,1,0,DisGeNET,35,Left Middle Cerebral Artery Infarction,,-2.8,13,5.7,30284,35,205,3,1.5,0.84,718|3329|6347,C3|HSPD1|CCL2,-0.88,0
1,-2.8,C0751847,M1,1,0,DisGeNET,35,"Embolic Infarction, Middle Cerebral Artery",,-2.8,13,5.7,30284,35,205,3,1.5,0.84,718|3329|6347,C3|HSPD1|CCL2,-0.88,0
1,-2.8,C0751848,M1,1,0,DisGeNET,35,"Thrombotic Infarction, Middle Cerebral Artery",,-2.8,13,5.7,30284,35,205,3,1.5,0.84,718|3329|6347,C3|HSPD1|CCL2,-0.88,0
1,-2.8,C0751849,M1,1,0,DisGeNET,35,Right Middle Cerebral Artery Infarction,,-2.8,13,5.7,30284,35,205,3,1.5,0.84,718|3329|6347,C3|HSPD1|CCL2,-0.88,0
1,-2.7,C0017525,M1,1,0,DisGeNET,35,Giant Cell Tumors,,-2.7,7.8,4.9,30284,76,205,4,2,0.97,595|6347|9780|10970,CCND1|CCL2|PIEZO1|CKAP4,-0.87,0
1,-2.7,C0085253,M1,1,0,DisGeNET,35,Adult-Onset Still Disease,,-2.7,7.8,4.9,30284,76,205,4,2,0.97,355|1191|6347|7099,FAS|CLU|CCL2|TLR4,-0.87,0
1,-2.7,C0332563,M1,1,0,DisGeNET,35,Papule,,-2.7,7.8,4.9,30284,76,205,4,2,0.97,355|1289|7099|63910,FAS|COL5A1|TLR4|SLC17A9,-0.87,0
1,-2.7,C0243038,M1,1,0,DisGeNET,35,"Carcinoma, Lewis Lung",,-2.7,4.7,4.2,30284,188,205,6,2.9,1.2,1822|3329|5740|6347|7099|9510,ATN1|HSPD1|PTGIS|CCL2|TLR4|ADAMTS1,-0.86,0
1,-2.7,C0024636,M1,1,0,DisGeNET,35,Malocclusion,,-2.7,5.8,4.5,30284,128,205,5,2.4,1.1,444|1289|2908|4641|6654,ASPH|COL5A1|NR3C1|MYO1C|SOS1,-0.86,0
1,-2.7,C0085106,M1,1,0,DisGeNET,35,Familial benign pemphigus,,-2.7,12,5.6,30284,36,205,3,1.5,0.84,7528|10970|51573,YY1|CKAP4|GDE1,-0.86,0
1,-2.7,C0265554,M1,1,0,DisGeNET,35,Ectrodactyly,,-2.7,12,5.6,30284,36,205,3,1.5,0.84,4281|10970|51141,MID1|CKAP4|INSIG2,-0.86,0
1,-2.7,C1276146,M1,1,0,DisGeNET,35,Cutaneous lymphoma,,-2.7,12,5.6,30284,36,205,3,1.5,0.84,595|604|10892,CCND1|BCL6|MALT1,-0.86,0
1,-2.7,C0007124,M1,1,0,DisGeNET,35,Noninfiltrating Intraductal Carcinoma,,-2.7,3,3.7,30284,486,205,10,4.9,1.5,128|595|604|1191|1362|8829|9077|9703|10970|51573,ADH5|CCND1|BCL6|CLU|CPD|NRP1|DIRAS3|BLTP2|CKAP4|GDE1,-0.86,0
1,-2.7,C0024282,M1,1,0,DisGeNET,35,Lymphocytosis,,-2.7,7.7,4.8,30284,77,205,4,2,0.97,355|595|9260|84823,FAS|CCND1|PDLIM7|LMNB2,-0.86,0
1,-2.7,C0162739,M1,1,0,DisGeNET,35,HELLP Syndrome,,-2.7,7.7,4.8,30284,77,205,4,2,0.97,355|629|2908|7099,FAS|CFB|NR3C1|TLR4,-0.86,0
1,-2.7,C4505456,M1,1,0,DisGeNET,35,HIV Coinfection,,-2.7,5.7,4.4,30284,129,205,5,2.4,1.1,396|3329|6347|7528|10204,ARHGDIA|HSPD1|CCL2|YY1|NUTF2,-0.86,0
1,-2.7,C0079774,M1,1,0,DisGeNET,35,Peripheral T-Cell Lymphoma,,-2.7,4.7,4.2,30284,190,205,6,2.9,1.2,595|604|7099|7528|8743|9260,CCND1|BCL6|TLR4|YY1|TNFSF10|PDLIM7,-0.86,0
1,-2.7,C4721555,M1,1,0,DisGeNET,35,Autoimmune hepatitis,,-2.7,4.7,4.2,30284,190,205,6,2.9,1.2,355|444|1822|2908|3329|7528,FAS|ASPH|ATN1|NR3C1|HSPD1|YY1,-0.86,0
1,-2.7,C0001342,M1,1,0,DisGeNET,35,Acute periodontitis,,-2.7,5.7,4.4,30284,130,205,5,2.4,1.1,1191|3329|6347|7099|9392,CLU|HSPD1|CCL2|TLR4|TGFBRAP1,-0.85,0
1,-2.7,C4551993,M1,1,0,DisGeNET,35,"Amyotrophic Lateral Sclerosis, Familial",,-2.7,5.7,4.4,30284,130,205,5,2.4,1.1,1191|3727|5154|5179|23524,CLU|JUND|PDGFA|PENK|SRRM2,-0.85,0
1,-2.7,C0002170,M1,1,0,DisGeNET,35,Alopecia,,-2.7,3,3.7,30284,490,205,10,4.9,1.5,355|1112|3077|5154|5566|6347|10250|51099|64065|64421,FAS|FOXN3|HFE|PDGFA|PRKACA|CCL2|SRRM1|ABHD5|PERP|DCLRE1C,-0.85,0
1,-2.7,C3714514,M1,1,0,DisGeNET,35,Infection,,-2.7,3,3.7,30284,491,205,10,4.9,1.5,355|3077|3329|6347|7099|7150|8729|8737|8743|8943,FAS|HFE|HSPD1|CCL2|TLR4|TOP1|GBF1|RIPK1|TNFSF10|AP3D1,-0.85,0
1,-2.7,C0023882,M1,1,0,DisGeNET,35,Little's Disease,,-2.7,12,5.5,30284,37,205,3,1.5,0.84,7099|10381|22930,TLR4|TUBB3|RAB3GAP1,-0.85,0
1,-2.7,C0036983,M1,1,0,DisGeNET,35,Septic Shock,,-2.7,12,5.5,30284,37,205,3,1.5,0.84,2908|3329|7099,NR3C1|HSPD1|TLR4,-0.85,0
1,-2.7,C1854310,M1,1,0,DisGeNET,35,Hypotrichosis simplex,,-2.7,12,5.5,30284,37,205,3,1.5,0.84,3429|6347|7099,IFI27|CCL2|TLR4,-0.85,0
1,-2.7,C3900098,M1,1,0,DisGeNET,35,Adult Myelodysplastic Syndrome,,-2.7,3.6,3.9,30284,332,205,8,3.9,1.4,18|595|1822|3077|7531|8743|23451|51573,ABAT|CCND1|ATN1|HFE|YWHAE|TNFSF10|SF3B1|GDE1,-0.85,0
1,-2.7,C0027859,M1,1,0,DisGeNET,35,Acoustic Neuroma,,-2.7,5.6,4.4,30284,131,205,5,2.4,1.1,595|3429|6611|8829|9780,CCND1|IFI27|SMS|NRP1|PIEZO1,-0.85,0
1,-2.7,C2347761,M1,1,0,DisGeNET,35,Childhood Myelodysplastic Syndrome,,-2.7,3.5,3.8,30284,335,205,8,3.9,1.4,18|595|1822|3077|7531|8743|23451|51573,ABAT|CCND1|ATN1|HFE|YWHAE|TNFSF10|SF3B1|GDE1,-0.83,0
1,-2.7,C0017921,M1,1,0,DisGeNET,35,Glycogen storage disease type II,,-2.7,4.6,4.1,30284,194,205,6,2.9,1.2,629|718|3990|6347|6781|8737,CFB|C3|LIPC|CCL2|STC1|RIPK1,-0.83,0
1,-2.7,C0153014,M1,1,0,DisGeNET,35,Non-arthropod borne lymphocytic choriomeningitis,,-2.7,5.6,4.3,30284,133,205,5,2.4,1.1,355|5878|6347|7099|8737,FAS|RAB5C|CCL2|TLR4|RIPK1,-0.83,0
1,-2.7,C0746102,M1,1,0,DisGeNET,35,Chronic lung disease,,-2.7,5.6,4.3,30284,133,205,5,2.4,1.1,3429|5154|6347|8737|51573,IFI27|PDGFA|CCL2|RIPK1|GDE1,-0.83,0
1,-2.7,C0013884,M1,1,0,DisGeNET,35,Filarial Elephantiases,,-2.7,12,5.4,30284,38,205,3,1.5,0.84,3329|6611|7099,HSPD1|SMS|TLR4,-0.83,0
1,-2.7,C0042344,M1,1,0,DisGeNET,35,Varicose Ulcer,,-2.7,12,5.4,30284,38,205,3,1.5,0.84,355|3077|8829,FAS|HFE|NRP1,-0.83,0
1,-2.7,C0240635,M1,1,0,DisGeNET,35,Byzanthine arch palate,,-2.7,3,3.7,30284,497,205,10,4.9,1.5,2201|4281|6418|6611|6654|7531|8195|8450|10381|22930,FBN2|MID1|SET|SMS|SOS1|YWHAE|MKKS|CUL4B|TUBB3|RAB3GAP1,-0.82,0
1,-2.7,C0524909,M1,1,0,DisGeNET,35,"Hepatitis B, Chronic",,-2.7,3.2,3.7,30284,415,205,9,4.4,1.4,629|2908|3077|6347|7099|8737|8743|23530|283131,CFB|NR3C1|HFE|CCL2|TLR4|RIPK1|TNFSF10|NNT|NEAT1,-0.82,0
1,-2.7,C0850666,M1,1,0,DisGeNET,35,Infection caused by Helicobacter pylori,,-2.7,3.5,3.8,30284,337,205,8,3.9,1.4,595|604|1822|3077|3329|3429|6347|7099,CCND1|BCL6|ATN1|HFE|HSPD1|IFI27|CCL2|TLR4,-0.82,0
1,-2.7,C0566602,M1,1,0,DisGeNET,35,Primary sclerosing cholangitis,,-2.7,3.9,3.9,30284,264,205,7,3.4,1.3,629|718|2201|2908|4017|7099|8743,CFB|C3|FBN2|NR3C1|LOXL2|TLR4|TNFSF10,-0.82,0
1,-2.7,C0030297,M1,1,0,DisGeNET,35,Pancreatic Neoplasm,,-2.7,2.5,3.5,30284,764,205,13,6.3,1.7,128|355|595|1822|5154|5962|6347|7150|8737|8743|8780|8829|53827,ADH5|FAS|CCND1|ATN1|PDGFA|RDX|CCL2|TOP1|RIPK1|TNFSF10|RIOK3|NRP1|FXYD5,-0.82,0
1,-2.6,C0017665,M1,1,0,DisGeNET,35,Membranous glomerulonephritis,,-2.6,4.5,4.1,30284,196,205,6,2.9,1.2,718|1191|3429|6347|7099|283131,C3|CLU|IFI27|CCL2|TLR4|NEAT1,-0.82,0
1,-2.6,C3267073,M1,1,0,DisGeNET,35,Autoinflammatory disease,,-2.6,7.3,4.7,30284,81,205,4,2,0.97,1822|7099|8737|51816,ATN1|TLR4|RIPK1|ADA2,-0.82,0
1,-2.6,C0007282,M1,1,0,DisGeNET,35,Carotid Stenosis,,-2.6,5.5,4.3,30284,135,205,5,2.4,1.1,1191|2201|3990|6611|7099,CLU|FBN2|LIPC|SMS|TLR4,-0.81,0
1,-2.6,C0038525,M1,1,0,DisGeNET,35,Subarachnoid Hemorrhage,,-2.6,2.9,3.6,30284,501,205,10,4.9,1.5,718|1191|3329|6347|7099|7408|8737|84271|126393|219699,C3|CLU|HSPD1|CCL2|TLR4|VASP|RIPK1|POLDIP3|HSPB6|UNC5B,-0.81,0
1,-2.6,C0085615,M1,1,0,DisGeNET,35,Right bundle branch block,,-2.6,11,5.3,30284,39,205,3,1.5,0.84,2771|3764|10060,GNAI2|KCNJ8|ABCC9,-0.81,0
1,-2.6,C0265004,M1,1,0,DisGeNET,35,Dilatation of aorta,,-2.6,11,5.3,30284,39,205,3,1.5,0.84,2201|3727|9510,FBN2|JUND|ADAMTS1,-0.81,0
1,-2.6,C0278762,M1,1,0,DisGeNET,35,Adult Diffuse Large Cell Lymphoma,,-2.6,11,5.3,30284,39,205,3,1.5,0.84,595|604|9260,CCND1|BCL6|PDLIM7,-0.81,0
1,-2.6,C0278840,M1,1,0,DisGeNET,35,Childhood Diffuse Large Cell Lymphoma,,-2.6,11,5.3,30284,39,205,3,1.5,0.84,595|604|9260,CCND1|BCL6|PDLIM7,-0.81,0
1,-2.6,C0017601,M1,1,0,DisGeNET,35,Glaucoma,,-2.6,2.5,3.5,30284,768,205,13,6.3,1.7,355|718|1025|1191|1289|1627|2051|2908|3329|6347|7099|8737|9702,FAS|C3|CDK9|CLU|COL5A1|DBN1|EPHB6|NR3C1|HSPD1|CCL2|TLR4|RIPK1|CEP57,-0.81,0
1,-2.6,C0030305,M1,1,0,DisGeNET,35,Pancreatitis,,-2.6,2.9,3.6,30284,502,205,10,4.9,1.5,355|718|1191|2119|5154|5831|6347|7099|8743|9780,FAS|C3|CLU|ETV5|PDGFA|PYCR1|CCL2|TLR4|TNFSF10|PIEZO1,-0.81,0
1,-2.6,C1707444,M1,1,0,DisGeNET,35,Columnar Cell Change of the Breast,,-2.6,7.2,4.6,30284,82,205,4,2,0.97,316|595|2201|7099,AOX1|CCND1|FBN2|TLR4,-0.81,0
1,-2.6,C0003962,M1,1,0,DisGeNET,35,Ascites,,-2.6,4.5,4.1,30284,198,205,6,2.9,1.2,3077|6347|8743|9702|9780|10381,HFE|CCL2|TNFSF10|CEP57|PIEZO1|TUBB3,-0.81,0
1,-2.6,C0275518,M1,1,0,DisGeNET,35,Acute infectious disease,,-2.6,4.5,4.1,30284,198,205,6,2.9,1.2,355|1025|3429|3727|6347|9260,FAS|CDK9|IFI27|JUND|CCL2|PDLIM7,-0.81,0
1,-2.6,C0008370,M1,1,0,DisGeNET,35,Cholestasis,,-2.6,3.2,3.7,30284,420,205,9,4.4,1.4,128|1191|2201|2908|3077|4017|5962|8737|8743,ADH5|CLU|FBN2|NR3C1|HFE|LOXL2|RDX|RIPK1|TNFSF10,-0.81,0
1,-2.6,C0007095,M1,1,0,DisGeNET,35,Carcinoid Tumor,,-2.6,3.9,3.9,30284,267,205,7,3.4,1.3,1191|3429|3727|5154|6611|6781|10970,CLU|IFI27|JUND|PDGFA|SMS|STC1|CKAP4,-0.81,0
1,-2.6,C0031099,M1,1,0,DisGeNET,35,Periodontitis,,-2.6,2.6,3.5,30284,679,205,12,5.9,1.6,718|1025|1191|1289|1822|3329|6347|6418|7099|8829|9260|22824,C3|CDK9|CLU|COL5A1|ATN1|HSPD1|CCL2|SET|TLR4|NRP1|PDLIM7|HSPA4L,-0.8,0
1,-2.6,C0235989,M1,1,0,DisGeNET,35,Renal interstitial fibrosis,,-2.6,5.4,4.3,30284,137,205,5,2.4,1.1,718|4641|5154|7099|9510,C3|MYO1C|PDGFA|TLR4|ADAMTS1,-0.8,0
1,-2.6,C0029227,M1,1,0,DisGeNET,35,"Delirium, Dementia, Amnestic, Cognitive Disorders",,-2.6,7.1,4.6,30284,83,205,4,2,0.97,1627|6347|23524|64421,DBN1|CCL2|SRRM2|DCLRE1C,-0.8,0
1,-2.6,C0153382,M1,1,0,DisGeNET,35,Malignant neoplasm of oropharynx,,-2.6,7.1,4.6,30284,83,205,4,2,0.97,128|595|10381|57209,ADH5|CCND1|TUBB3|ZNF248,-0.8,0
1,-2.6,C3469186,M1,1,0,DisGeNET,35,"HEMOCHROMATOSIS, TYPE 1",,-2.6,7.1,4.6,30284,83,205,4,2,0.97,3077|7099|9780|79901,HFE|TLR4|PIEZO1|CYBRD1,-0.8,0
1,-2.6,C0428474,M1,1,0,DisGeNET,35,Serum LDL cholesterol measurement,,-2.6,3.8,3.9,30284,269,205,7,3.4,1.3,355|3077|3990|5142|7150|8737|23383,FAS|HFE|LIPC|PDE4B|TOP1|RIPK1|MAU2,-0.8,0
1,-2.6,C0158731,M1,1,0,DisGeNET,35,Congenital pectus carinatum,,-2.6,5.4,4.2,30284,138,205,5,2.4,1.1,1289|5831|6611|6654|60681,COL5A1|PYCR1|SMS|SOS1|FKBP10,-0.79,0
1,-2.6,C4552766,M1,1,0,DisGeNET,35,Miscarriage,,-2.6,3.1,3.6,30284,426,205,9,4.4,1.4,604|1289|2537|2908|3329|5740|6347|7099|8743,BCL6|COL5A1|IFI6|NR3C1|HSPD1|PTGIS|CCL2|TLR4|TNFSF10,-0.78,0
1,-2.6,C0020445,M1,1,0,DisGeNET,35,"Hypercholesterolemia, Familial",,-2.6,4.4,4,30284,203,205,6,2.9,1.2,2710|2908|3990|7099|8743|51141,GK|NR3C1|LIPC|TLR4|TNFSF10|INSIG2,-0.77,0
1,-2.6,C0030354,M1,1,0,DisGeNET,35,Papilloma,,-2.6,3.8,3.8,30284,273,205,7,3.4,1.3,595|1191|3429|6347|6654|8737|9260,CCND1|CLU|IFI27|CCL2|SOS1|RIPK1|PDLIM7,-0.77,0
1,-2.6,C0857379,M1,1,0,DisGeNET,35,Abnormality of the pinna,,-2.6,7,4.5,30284,85,205,4,2,0.97,6611|7528|8450|51322,SMS|YY1|CUL4B|WAC,-0.77,0
1,-2.6,C0751633,M1,1,0,DisGeNET,35,Carotid Artery Plaque,,-2.6,11,5.2,30284,41,205,3,1.5,0.84,2201|6347|7099,FBN2|CCL2|TLR4,-0.77,0
1,-2.6,C2931245,M1,1,0,DisGeNET,35,Bone Marrow failure syndromes,,-2.6,11,5.2,30284,41,205,3,1.5,0.84,6347|7531|23451,CCL2|YWHAE|SF3B1,-0.77,0
1,-2.6,C4721208,M1,1,0,DisGeNET,35,Metastatic castration-resistant prostate cancer,,-2.6,5.3,4.2,30284,140,205,5,2.4,1.1,1191|2908|8737|8829|10381,CLU|NR3C1|RIPK1|NRP1|TUBB3,-0.77,0
1,-2.6,C0542476,M1,1,0,DisGeNET,35,Forgetful,,-2.6,3.1,3.6,30284,429,205,9,4.4,1.4,355|595|1191|1822|2908|7099|8737|51816|283131,FAS|CCND1|CLU|ATN1|NR3C1|TLR4|RIPK1|ADA2|NEAT1,-0.77,0
1,-2.6,C0018784,M1,1,0,DisGeNET,35,Sensorineural Hearing Loss (disorder),,-2.6,2.5,3.4,30284,783,205,13,6.3,1.7,204|355|396|595|1822|4641|5962|6654|8737|10060|10970|51099|64065,AK2|FAS|ARHGDIA|CCND1|ATN1|MYO1C|RDX|SOS1|RIPK1|ABCC9|CKAP4|ABHD5|PERP,-0.76,0
1,-2.6,C0302142,M1,1,0,DisGeNET,35,Deformity,,-2.6,3.4,3.7,30284,350,205,8,3.9,1.4,4281|9510|9590|10381|10970|22824|22930|51099,MID1|ADAMTS1|AKAP12|TUBB3|CKAP4|HSPA4L|RAB3GAP1|ABHD5,-0.76,0
1,-2.6,C1868683,M1,1,0,DisGeNET,35,"B-CELL MALIGNANCY, LOW-GRADE",,-2.6,3.4,3.7,30284,350,205,8,3.9,1.4,355|595|604|2908|3727|7099|9260|51573,FAS|CCND1|BCL6|NR3C1|JUND|TLR4|PDLIM7|GDE1,-0.76,0
1,-2.6,C0021364,M1,1,0,DisGeNET,35,Male infertility,,-2.6,2.9,3.5,30284,514,205,10,4.9,1.5,355|493|1762|2801|2908|3077|6418|9510|22824|64065,FAS|ATP2B4|DMWD|GOLGA2|NR3C1|HFE|SET|ADAMTS1|HSPA4L|PERP,-0.76,0
1,-2.6,C0220656,M1,1,0,DisGeNET,35,Malignant ascites,,-2.6,6.9,4.5,30284,86,205,4,2,0.97,3329|3429|7099|8743,HSPD1|IFI27|TLR4|TNFSF10,-0.76,0
1,-2.6,C0917713,M1,1,0,DisGeNET,35,Becker Muscular Dystrophy,,-2.6,6.9,4.5,30284,86,205,4,2,0.97,825|2710|6347|6442,CAPN3|GK|CCL2|SGCA,-0.76,0
1,-2.6,C1855728,M1,1,0,DisGeNET,35,Low posterior hairline,,-2.6,6.9,4.5,30284,86,205,4,2,0.97,3764|6654|10060|22930,KCNJ8|SOS1|ABCC9|RAB3GAP1,-0.76,0
1,-2.5,C0011882,M1,1,0,DisGeNET,35,Diabetic Neuropathies,,-2.5,5.2,4.1,30284,142,205,5,2.4,1.1,718|6533|7099|8737|8829,C3|SLC6A6|TLR4|RIPK1|NRP1,-0.76,0
1,-2.5,C0003868,M1,1,0,DisGeNET,35,"Arthritis, Gouty",,-2.5,4.3,3.9,30284,206,205,6,2.9,1.2,92|3077|3329|7099|9204|10060,ACVR2A|HFE|HSPD1|TLR4|ZMYM6|ABCC9,-0.76,0
1,-2.5,C0024441,M1,1,0,DisGeNET,35,Macular Holes,,-2.5,11,5.1,30284,42,205,3,1.5,0.84,355|8743|90993,FAS|TNFSF10|CREB3L1,-0.76,0
1,-2.5,C0282666,M1,1,0,DisGeNET,35,Very Low Birth Weight,,-2.5,11,5.1,30284,42,205,3,1.5,0.84,2908|6347|7099,NR3C1|CCL2|TLR4,-0.76,0
1,-2.5,C1390474,M1,1,0,DisGeNET,35,Increased susceptibility to fractures,,-2.5,11,5.1,30284,42,205,3,1.5,0.84,5566|60681|90993,PRKACA|FKBP10|CREB3L1,-0.76,0
1,-2.5,C0017606,M1,1,0,DisGeNET,35,Primary angle-closure glaucoma,,-2.5,6.8,4.5,30284,87,205,4,2,0.97,718|1627|4017|6347,C3|DBN1|LOXL2|CCL2,-0.75,0
1,-2.5,C0238190,M1,1,0,DisGeNET,35,Inclusion Body Myositis (disorder),,-2.5,6.8,4.5,30284,87,205,4,2,0.97,825|2908|10945|79443,CAPN3|NR3C1|KDELR1|FYCO1,-0.75,0
1,-2.5,C0281361,M1,1,0,DisGeNET,35,Adenocarcinoma of pancreas,,-2.5,2.9,3.5,30284,518,205,10,4.9,1.5,595|3077|3429|5179|7099|8743|8780|8829|10381|23383,CCND1|HFE|IFI27|PENK|TLR4|TNFSF10|RIOK3|NRP1|TUBB3|MAU2,-0.75,0
1,-2.5,C0269102,M1,1,0,DisGeNET,35,Endometrioma,,-2.5,3.7,3.7,30284,279,205,7,3.4,1.3,595|2908|6347|8829|10060|11067|25840,CCND1|NR3C1|CCL2|NRP1|ABCC9|DEPP1|TMT1A,-0.74,0
1,-2.5,C0235896,M1,1,0,DisGeNET,35,Pulmonary Infiltrate,,-2.5,10,5,30284,43,205,3,1.5,0.84,355|7099|10892,FAS|TLR4|MALT1,-0.74,0
1,-2.5,C0276548,M1,1,0,DisGeNET,35,HIV encephalitis,,-2.5,10,5,30284,43,205,3,1.5,0.84,1191|6347|64421,CLU|CCL2|DCLRE1C,-0.74,0
1,-2.5,C0343055,M1,1,0,DisGeNET,35,Generalized pustular psoriasis,,-2.5,10,5,30284,43,205,3,1.5,0.84,629|1025|7099,CFB|CDK9|TLR4,-0.74,0
1,-2.5,C0948216,M1,1,0,DisGeNET,35,Ovarian adenocarcinoma,,-2.5,10,5,30284,43,205,3,1.5,0.84,2908|6347|51454,NR3C1|CCL2|GULP1,-0.74,0
1,-2.5,C0270824,M1,1,0,DisGeNET,35,Visual seizure,,-2.5,4.2,3.9,30284,209,205,6,2.9,1.2,18|355|595|1191|2908|9510,ABAT|FAS|CCND1|CLU|NR3C1|ADAMTS1,-0.74,0
1,-2.5,C0001948,M1,1,0,DisGeNET,35,Alcohol consumption,,-2.5,4.2,3.9,30284,210,205,6,2.9,1.2,825|2119|3077|10444|22930|64771,CAPN3|ETV5|HFE|ZER1|RAB3GAP1|ILRUN,-0.73,0
1,-2.5,C0205698,M1,1,0,DisGeNET,35,Undifferentiated carcinoma,,-2.5,3.7,3.7,30284,283,205,7,3.4,1.3,595|1289|2771|5154|7099|9260|10970,CCND1|COL5A1|GNAI2|PDGFA|TLR4|PDLIM7|CKAP4,-0.72,0
1,-2.5,C0796154,M1,1,0,DisGeNET,35,"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1",,-2.5,10,5,30284,44,205,3,1.5,0.84,3329|6347|8743,HSPD1|CCL2|TNFSF10,-0.72,0
1,-2.5,C3896961,M1,1,0,DisGeNET,35,Adult Pre-B Acute Lymphoblastic Leukemia,,-2.5,10,5,30284,44,205,3,1.5,0.84,2119|2908|64421,ETV5|NR3C1|DCLRE1C,-0.72,0
1,-2.5,C0001623,M1,1,0,DisGeNET,35,Adrenal gland hypofunction,,-2.5,6.6,4.4,30284,90,205,4,2,0.97,2710|2908|23530|51322,GK|NR3C1|NNT|WAC,-0.72,0
1,-2.5,C0022575,M1,1,0,DisGeNET,35,Keratoconjunctivitis Sicca,,-2.5,6.6,4.4,30284,90,205,4,2,0.97,355|1822|7099|10970,FAS|ATN1|TLR4|CKAP4,-0.72,0
1,-2.5,C0024266,M1,1,0,DisGeNET,35,Lymphocytic Choriomeningitis,,-2.5,5,4,30284,147,205,5,2.4,1.1,355|5878|6347|7099|8737,FAS|RAB5C|CCL2|TLR4|RIPK1,-0.71,0
1,-2.5,C0026499,M1,1,0,DisGeNET,35,Monosomy,,-2.5,4.2,3.8,30284,213,205,6,2.9,1.2,595|604|1289|2201|23451|64065,CCND1|BCL6|COL5A1|FBN2|SF3B1|PERP,-0.71,0
1,-2.5,C0027059,M1,1,0,DisGeNET,35,Myocarditis,,-2.5,3.6,3.7,30284,285,205,7,3.4,1.3,355|1191|1822|6347|6654|7099|51573,FAS|CLU|ATN1|CCL2|SOS1|TLR4|GDE1,-0.71,0
1,-2.5,C1333064,M1,1,0,DisGeNET,35,Classical Hodgkin's Lymphoma,,-2.5,3.6,3.7,30284,285,205,7,3.4,1.3,355|604|1822|3727|3990|9260|10970,FAS|BCL6|ATN1|JUND|LIPC|PDLIM7|CKAP4,-0.71,0
1,-2.5,C0035305,M1,1,0,DisGeNET,35,Retinal Detachment,,-2.5,5,4,30284,148,205,5,2.4,1.1,355|1289|6347|8743|23451,FAS|COL5A1|CCL2|TNFSF10|SF3B1,-0.7,0
1,-2.5,C0018989,M1,1,0,DisGeNET,35,Hemiparesis,,-2.5,6.5,4.3,30284,91,205,4,2,0.97,355|4811|7099|51816,FAS|NID1|TLR4|ADA2,-0.7,0
